koi_pdisposition,koi_score,koi_fpflag_ss,koi_fpflag_nt,koi_fpflag_ec,koi_fpflag_co,koi_depth,koi_period,koi_teq,koi_model_snr
FALSE POSITIVE,0.0,1,0,0,0,213900.0,73.894163515,392.0,3902.3
FALSE POSITIVE,0.0,1,0,0,0,115170.0,9.455586047,1972.0,1876.9
FALSE POSITIVE,0.0,0,0,1,1,64.6,1.23516416,1866.0,13.0
FALSE POSITIVE,0.0,1,0,0,0,17120.0,32.003815635,960.0,711.4
FALSE POSITIVE,0.0,0,1,0,0,214600.0,14.199840087,907.0,1408.6
FALSE POSITIVE,0.277,0,0,0,1,53.9,3.71186243,1406.0,7.0
FALSE POSITIVE,0.0,0,0,1,1,127.7,2.17814186,1174.0,11.2
CANDIDATE,1.0,0,0,0,0,449.0,16.17803,754.0,6.0
FALSE POSITIVE,0.0,1,0,0,0,337540.0,61.42252657,326.0,850.4
FALSE POSITIVE,0.0,0,1,1,1,37.8,3.72273683,1104.0,14.7
FALSE POSITIVE,0.0,0,0,1,1,57.6,1.5403997319999998,1312.0,14.8
FALSE POSITIVE,0.0,0,1,0,0,5211.2,214.715417,602.0,161.3
FALSE POSITIVE,0.0,1,0,0,1,137.2,1.28619671,1646.0,5.9
FALSE POSITIVE,0.0,1,0,0,0,14578.0,6.8072842,1156.0,32.9
FALSE POSITIVE,0.0,0,1,1,1,8707.6,12.42592247,1547.0,190.8
FALSE POSITIVE,0.0,1,0,0,0,142310.0,5.554227226,930.0,1517.7
FALSE POSITIVE,0.0,1,0,0,0,2236.4,31.97280045,626.0,44.8
FALSE POSITIVE,0.0,0,1,1,0,29.5,0.566801506,2557.0,19.2
FALSE POSITIVE,0.086,0,0,0,1,150.9,0.9486835709999999,1665.0,13.8
FALSE POSITIVE,0.0,1,0,0,0,1643.5,3.2582494719999997,2057.0,202.0
FALSE POSITIVE,0.0,1,0,0,0,378550.0,4.608901433,1007.0,2624.6
CANDIDATE,0.972,0,0,0,0,150.7,5.60682001,942.0,9.9
FALSE POSITIVE,0.0,1,0,0,0,516930.0,2.6300906090000002,1551.0,1694.6
FALSE POSITIVE,0.0,1,0,0,0,222230.0,37.878483588,503.0,1157.6
FALSE POSITIVE,0.0,0,1,0,0,15911.0,1.2627424870000001,2548.0,60.8
FALSE POSITIVE,0.0,1,0,0,0,72609.0,2.751566365,1171.0,180.0
FALSE POSITIVE,0.0,1,0,0,0,28290.0,3.6939511680000003,1148.0,173.2
FALSE POSITIVE,0.0,1,0,0,0,118320.0,5.579631021,1108.0,1268.7
FALSE POSITIVE,0.0,1,0,0,0,86749.0,26.951237675,1082.0,1451.7
FALSE POSITIVE,0.0,1,0,0,1,4184.6,5.462689263,1024.0,82.6
FALSE POSITIVE,0.0,1,0,0,1,743.6,1.039370613,3320.0,182.9
FALSE POSITIVE,0.0,1,0,0,0,416030.0,11.567974732,628.0,2341.5
FALSE POSITIVE,0.0,0,0,1,1,187.1,7.51509713,685.0,10.1
FALSE POSITIVE,0.0,1,0,0,0,88625.0,3.50474265,2689.0,977.2
FALSE POSITIVE,0.0,1,0,0,0,232680.0,7.09520543,813.0,1959.2
FALSE POSITIVE,0.0,1,0,1,1,354.5,25.9493253,409.0,13.1
CANDIDATE,1.0,0,0,0,0,180.0,12.4970599,839.0,10.6
CANDIDATE,1.0,0,0,0,0,176.3,11.83271013,728.0,12.7
FALSE POSITIVE,0.0,0,0,0,1,181.9,4.43529675,1026.0,9.6
FALSE POSITIVE,0.0,1,0,0,0,278040.0,11.02822674,1028.0,4680.2
FALSE POSITIVE,0.0,1,0,0,0,17749.0,15.32763411,1472.0,117.0
FALSE POSITIVE,0.0,1,0,0,0,77832.0,17.030857558,836.0,1947.8
FALSE POSITIVE,0.0,1,0,0,0,417900.0,1.489442254,2328.0,2309.2
CANDIDATE,0.347,0,0,0,0,96.0,21.980467,625.0,10.1
FALSE POSITIVE,0.0,0,0,1,1,18.6,0.933746709,1893.0,14.3
CANDIDATE,0.989,0,0,0,0,91.3,3.33930957,1205.0,10.7
FALSE POSITIVE,0.0,0,1,0,0,58.6,3.87594316,1081.0,14.2
FALSE POSITIVE,0.0,1,0,0,0,198400.0,9.524076544,1390.0,1942.5
FALSE POSITIVE,0.0,1,0,0,0,200400.0,4.331392455,1051.0,1234.3
FALSE POSITIVE,0.0,0,1,1,0,33.9,12.422524,1107.0,6.7
FALSE POSITIVE,0.0,1,0,0,0,72895.0,53.220416998000005,655.0,4563.5
FALSE POSITIVE,0.0,1,0,0,0,280070.0,1.559360638,2234.0,419.9
FALSE POSITIVE,0.0,1,0,0,0,73961.0,21.142458554,672.0,3830.9
CANDIDATE,0.783,0,0,0,0,98.4,3.39401963,1306.0,10.0
CANDIDATE,0.989,0,0,0,0,71.2,6.63448023,1177.0,10.3
FALSE POSITIVE,0.0,1,0,0,0,143750.0,21.539269242,674.0,2642.2
CANDIDATE,0.769,0,0,0,0,77.1,11.7728146,788.0,9.9
FALSE POSITIVE,0.0,0,1,0,0,20.0,1.20693963,2847.0,24.3
FALSE POSITIVE,0.0,0,1,0,0,34957.0,1.013922622,1392.0,79.8
FALSE POSITIVE,0.0,1,0,0,0,20506.0,0.676990194,1919.0,997.0
FALSE POSITIVE,0.0,1,0,0,0,156140.0,472.2265706,217.0,584.6
CANDIDATE,0.965,0,0,0,0,158.0,140.884533,392.0,16.4
CANDIDATE,0.884,0,0,0,0,153.2,20.5142642,598.0,9.0
FALSE POSITIVE,0.0,1,0,0,0,3856.2,2.027383251,1352.0,126.1
FALSE POSITIVE,0.0,1,0,0,0,87426.0,4.592401261,1678.0,5784.8
CANDIDATE,1.0,0,0,0,0,231.2,9.13315062,900.0,23.0
FALSE POSITIVE,0.0,0,1,0,0,1056.2,10.4032399,1104.0,272.8
FALSE POSITIVE,0.0,0,1,0,0,188.2,10.8632531,802.0,25.4
CANDIDATE,0.98,0,0,0,0,217.8,8.47484677,780.0,9.7
FALSE POSITIVE,0.0,1,0,0,0,13941.0,1.307761491,1298.0,531.5
FALSE POSITIVE,0.0,0,1,0,0,57.3,1.7609276,2860.0,26.1
FALSE POSITIVE,0.0,0,1,0,1,91.4,0.592618966,2103.0,14.9
FALSE POSITIVE,0.0,0,1,1,0,114.8,0.566796331,2411.0,33.3
FALSE POSITIVE,0.0,1,0,0,0,45400.0,10.81589054,1086.0,4313.4
FALSE POSITIVE,0.0,0,0,1,1,46.7,0.566799725,2289.0,12.5
FALSE POSITIVE,0.0,1,0,0,0,195090.0,6.49066214,621.0,1680.0
FALSE POSITIVE,0.0,1,0,0,0,123880.0,2.991884392,1486.0,1280.3
FALSE POSITIVE,0.0,0,0,1,1,70.0,0.759755409,2121.0,15.9
FALSE POSITIVE,0.0,0,0,1,1,39.1,0.93891532,2667.0,8.2
FALSE POSITIVE,0.0,0,1,1,0,223.2,1.140133012,4370.0,63.4
FALSE POSITIVE,0.0,1,0,0,1,4759.6,1.208524388,1286.0,181.3
FALSE POSITIVE,0.0,1,0,0,0,91307.0,5.197420145,1416.0,4262.1
FALSE POSITIVE,0.0,0,1,0,0,14.2,0.562006231,2978.0,12.8
FALSE POSITIVE,0.0,1,0,0,0,21567.0,14.313157390999999,1144.0,4262.9
FALSE POSITIVE,0.0,0,1,1,1,64.2,0.580724809,2191.0,16.9
FALSE POSITIVE,0.133,0,1,0,0,367.9,2.53021,1543.0,24.2
CANDIDATE,0.991,0,0,0,0,57.0,23.6223571,797.0,11.4
CANDIDATE,1.0,0,0,0,0,520.0,31.827649,668.0,16.4
FALSE POSITIVE,0.0,1,0,1,1,38.8,0.750737313,1603.0,13.4
CANDIDATE,0.953,0,0,0,0,135.4,5.29655591,1156.0,9.3
FALSE POSITIVE,0.016,0,0,0,1,594.0,0.379412331,1643.0,20.2
FALSE POSITIVE,0.0,0,1,0,0,60334.0,0.75509861,2359.0,385.4
FALSE POSITIVE,0.0,0,1,0,0,1046.2,183.836254,852.0,15.7
CANDIDATE,0.216,0,0,0,0,779.0,392.601892,204.0,7.8
FALSE POSITIVE,0.141,0,1,0,0,175.1,452.65206,345.0,17.0
FALSE POSITIVE,0.0,0,1,0,0,1257.9,351.204993,258.0,21.3
CANDIDATE,0.325,0,0,0,0,713.9,260.446151,608.0,16.8
FALSE POSITIVE,0.0,1,0,0,0,76413.0,8.460438928,804.0,1797.4
FALSE POSITIVE,0.0,1,0,0,1,2374.1,0.958116585,2271.0,296.0
CANDIDATE,0.794,0,0,0,0,119.9,5.88836941,1125.0,8.3
FALSE POSITIVE,0.004,0,0,0,1,75.3,0.555973803,3049.0,23.3
FALSE POSITIVE,0.0,1,0,0,0,69414.0,1.992098705,1435.0,1186.0
CANDIDATE,0.813,0,0,0,0,55.1,6.0799457,1101.0,7.3
FALSE POSITIVE,0.014,0,0,0,1,279.1,2.2227289,4454.0,10.5
CANDIDATE,0.901,0,0,0,0,97.4,1.8134378,1158.0,19.1
FALSE POSITIVE,0.0,1,0,0,1,88.3,0.5421226170000001,2238.0,16.3
FALSE POSITIVE,0.0,1,0,1,1,481.8,0.73975345,1818.0,86.2
FALSE POSITIVE,0.002,0,0,0,1,134.4,8.39140024,921.0,9.2
FALSE POSITIVE,0.019,1,0,0,0,1658.0,352.710091,261.0,9.6
FALSE POSITIVE,0.168,0,1,0,0,19.9,0.532493086,4893.0,8.9
FALSE POSITIVE,0.002,0,0,0,1,56.8,1.41435861,1578.0,9.5
FALSE POSITIVE,0.007,0,0,0,1,39.3,0.812678859,2403.0,7.4
FALSE POSITIVE,0.0,1,0,1,1,119.3,8.4879444,969.0,19.5
FALSE POSITIVE,0.0,0,0,0,1,359.0,1.63345402,1750.0,7.4
CANDIDATE,1.0,0,0,0,0,624.3,28.64338839,871.0,23.1
FALSE POSITIVE,0.0,0,1,0,0,919.1,6.63449721,1719.0,160.1
FALSE POSITIVE,0.0,1,0,1,0,66.9,1.50650136,1562.0,41.9
CANDIDATE,1.0,0,0,0,0,214.4,1.570592397,1480.0,29.7
FALSE POSITIVE,0.0,0,1,0,0,283.2,43.142257,706.0,30.5
CANDIDATE,0.789,0,0,0,0,528.7,87.487573,377.0,8.4
CANDIDATE,0.989,0,0,0,0,63.3,11.9451376,1337.0,12.4
CANDIDATE,0.126,0,0,0,0,321.2,277.13367,307.0,8.7
FALSE POSITIVE,0.0,0,1,0,0,440.6,3.381607,6037.0,16.6
FALSE POSITIVE,0.0,0,1,1,0,566.9,0.660655454,2497.0,77.7
FALSE POSITIVE,0.017,0,1,0,0,100.1,384.09781,330.0,8.7
FALSE POSITIVE,0.0,0,1,1,1,349.5,322.50741,257.0,13.7
FALSE POSITIVE,0.0,0,1,0,0,382.7,373.8716,279.0,10.3
FALSE POSITIVE,0.157,0,1,0,0,731.0,171.046664,827.0,9.8
FALSE POSITIVE,0.493,1,0,0,0,4928.8,0.7998683540000001,1816.0,251.4
FALSE POSITIVE,0.0,0,1,0,0,212.7,345.7671,336.0,12.3
FALSE POSITIVE,0.0,0,1,0,0,1363.8,350.34114,202.0,16.4
FALSE POSITIVE,0.003,0,1,0,0,1966.0,363.97165,231.0,8.5
FALSE POSITIVE,0.0,0,1,0,0,1298.0,395.23753,225.0,13.4
FALSE POSITIVE,0.088,0,1,0,0,162.0,385.97241,325.0,10.8
FALSE POSITIVE,0.168,0,1,0,0,1415.0,89.667675,1364.0,7.0
FALSE POSITIVE,0.0,1,0,0,1,1321.6,2.183517999,9791.0,147.7
FALSE POSITIVE,0.0,0,0,0,1,316.0,9.4022333,2309.0,9.8
FALSE POSITIVE,0.0,1,0,0,0,481370.0,1.306220168,2095.0,2019.4
FALSE POSITIVE,0.0,1,0,0,0,464960.0,25.706001174,579.0,2008.1
FALSE POSITIVE,0.0,1,0,0,0,13138.0,20.000242814,746.0,796.5
CANDIDATE,0.76,0,0,0,0,64.1,25.0032023,837.0,12.6
FALSE POSITIVE,0.0,0,1,0,1,172.0,0.643703667,2358.0,40.3
CANDIDATE,0.979,0,0,0,0,83.2,3.79437277,1383.0,7.7
FALSE POSITIVE,0.0,0,0,1,1,150.8,7.04716175,817.0,9.4
FALSE POSITIVE,0.011,0,1,0,0,1440.0,494.165759,265.0,7.4
CANDIDATE,0.23,0,0,0,0,153.2,502.25648,215.0,8.1
FALSE POSITIVE,0.0,0,1,1,1,287.6,0.609668222,1805.0,15.7
FALSE POSITIVE,0.382,0,0,0,1,81.6,7.02932339,974.0,8.7
FALSE POSITIVE,0.0,0,1,1,1,115.8,19.229478,970.0,8.1
CANDIDATE,1.0,0,0,0,0,1124.8,1.8651141930000001,455.0,56.9
FALSE POSITIVE,0.0,0,0,1,1,223.2,2.99540439,2195.0,45.6
FALSE POSITIVE,0.0,1,0,0,0,352.2,0.784031658,1705.0,28.2
CANDIDATE,1.0,0,0,0,0,645.2,31.0033072,616.0,22.1
CANDIDATE,0.938,0,0,0,0,865.4,19.18109525,513.0,17.6
CANDIDATE,0.692,0,0,0,0,1104.0,122.11555,351.0,12.2
FALSE POSITIVE,0.0,0,0,1,0,31.7,1.213742728,2599.0,20.3
CANDIDATE,0.975,0,0,0,0,379.9,225.48805,267.0,11.6
FALSE POSITIVE,0.087,0,1,0,0,419.1,366.74866,281.0,9.1
FALSE POSITIVE,0.0,0,1,1,1,226.2,0.93374894,433.0,9.3
FALSE POSITIVE,0.0,1,0,1,0,58.6,0.7345486240000001,2082.0,25.1
FALSE POSITIVE,0.05,0,1,0,0,719.0,317.99484,241.0,8.4
FALSE POSITIVE,0.021,0,1,0,0,866.0,432.96732,151.0,10.0
FALSE POSITIVE,0.217,0,1,0,0,289.1,614.39054,269.0,10.2
CANDIDATE,0.381,0,0,0,0,76.8,578.88761,315.0,15.1
FALSE POSITIVE,0.08,0,1,0,0,260.2,238.561202,568.0,16.4
CANDIDATE,0.224,0,0,0,0,140.1,218.771117,1997.0,8.4
FALSE POSITIVE,0.079,0,1,0,0,387.8,334.87402,408.0,19.1
FALSE POSITIVE,0.129,0,1,0,0,1272.6,370.2402,270.0,20.5
FALSE POSITIVE,0.0,1,0,1,1,94.0,1.6749812,8986.0,8.9
FALSE POSITIVE,0.01,0,1,0,0,242.5,288.678554,172.0,10.8
FALSE POSITIVE,0.0,0,1,0,0,11296.0,307.94735718,492.0,16.5
FALSE POSITIVE,0.0,0,1,0,0,1517.4,277.25118,304.0,15.3
FALSE POSITIVE,0.0,1,0,0,0,240160.0,1.5601585619999998,1223.0,459.9
FALSE POSITIVE,0.0,1,0,1,0,206.8,8.65311903,493.0,8.9
FALSE POSITIVE,0.0,0,0,1,1,32.3,1.288046428,2945.0,20.3
FALSE POSITIVE,0.0,1,0,0,0,315520.0,3.457078812,1603.0,6009.0
FALSE POSITIVE,0.0,0,0,1,1,67.9,0.851678507,1840.0,9.1
FALSE POSITIVE,0.0,0,1,0,1,396.0,0.776950288,1882.0,25.8
FALSE POSITIVE,0.0,0,1,0,1,670.8,358.96247,242.0,12.1
FALSE POSITIVE,0.0,0,1,0,1,807.8,358.96844,263.0,13.3
CANDIDATE,0.999,0,0,0,0,163.3,8.4795266,865.0,8.0
CANDIDATE,0.999,0,0,0,0,217.8,7.76845639,841.0,23.6
FALSE POSITIVE,0.0,0,1,1,1,408.7,2.4045569490000003,1958.0,147.1
FALSE POSITIVE,0.0,0,0,0,1,462.1,0.941603153,1608.0,46.2
CANDIDATE,0.984,0,0,0,0,433.8,7.16520428,1034.0,17.6
FALSE POSITIVE,0.0,0,0,0,1,1299.3,22.32423657,611.0,29.9
FALSE POSITIVE,0.075,0,1,0,0,87.3,375.408923,858.0,15.3
FALSE POSITIVE,0.0,0,0,1,0,61.7,2.17812769,1421.0,10.4
FALSE POSITIVE,0.0,0,1,1,1,39.6,0.93373895,1993.0,10.5
FALSE POSITIVE,0.0,0,0,1,1,18.9,0.93373718,2097.0,8.4
CANDIDATE,0.223,0,0,0,0,977.9,359.33831,216.0,15.8
FALSE POSITIVE,0.0,0,1,0,0,696.9,213.201978,221.0,12.9
FALSE POSITIVE,0.108,0,1,0,0,432.6,77.773042,955.0,7.7
FALSE POSITIVE,0.102,0,1,0,0,367.6,381.782641,384.0,8.6
FALSE POSITIVE,0.048,0,1,0,0,81.0,354.7897,134.0,9.2
FALSE POSITIVE,0.253,0,1,0,0,299.3,235.544698,316.0,9.2
FALSE POSITIVE,0.092,0,1,0,0,94.9,293.38641,347.0,13.4
FALSE POSITIVE,0.112,0,1,0,0,631.0,677.56282,190.0,8.5
CANDIDATE,0.522,0,0,0,0,626.0,66.716453,402.0,8.1
FALSE POSITIVE,0.027,0,1,0,0,719.9,371.21205,259.0,12.9
FALSE POSITIVE,0.0,0,1,0,0,1385.0,190.783023,989.0,9.5
FALSE POSITIVE,0.0,1,0,0,0,293640.0,5.270733213,693.0,553.0
FALSE POSITIVE,0.0,0,1,1,1,76.7,0.7551011409999999,680.0,13.4
FALSE POSITIVE,0.0,0,1,0,0,429760.0,11.02520205,1294.0,2585.5
FALSE POSITIVE,0.0,1,0,0,0,662680.0,5.06318803,908.0,1602.7
CANDIDATE,0.427,0,0,0,0,207.8,219.20579,456.0,15.2
FALSE POSITIVE,0.0,0,1,0,0,226470.0,58.873429,679.0,106.8
CANDIDATE,0.95,0,0,0,0,49.9,23.266633,1156.0,11.4
FALSE POSITIVE,0.0,0,1,0,1,130.3,0.687506554,4748.0,14.4
FALSE POSITIVE,0.044,0,1,0,0,252.6,472.071079,268.0,6.4
CANDIDATE,0.981,0,0,0,0,1626.6,57.6896212,512.0,30.2
CANDIDATE,1.0,0,0,0,0,412.4,12.90467523,545.0,21.2
CANDIDATE,0.997,0,0,0,0,323.1,24.3344939,647.0,18.1
CANDIDATE,1.0,0,0,0,0,81.4,0.984941669,2335.0,22.9
CANDIDATE,0.985,0,0,0,0,886.4,48.4313003,396.0,17.3
FALSE POSITIVE,0.0,0,0,1,1,98.1,0.9337491,1662.0,12.6
FALSE POSITIVE,0.0,0,0,1,1,31.3,0.93374417,2126.0,9.9
FALSE POSITIVE,0.0,0,0,1,1,49.9,0.9337465,1863.0,11.6
FALSE POSITIVE,0.0,0,0,1,1,61.3,0.93371631,1743.0,10.3
FALSE POSITIVE,0.133,0,1,0,0,2060.7,260.02265,217.0,25.7
FALSE POSITIVE,0.001,0,1,0,1,360.7,443.66,331.0,6.3
FALSE POSITIVE,0.0,0,1,0,0,2568.0,366.28999,666.0,11.9
FALSE POSITIVE,0.0,0,0,0,1,389.3,72.6549842,699.0,22.1
FALSE POSITIVE,0.002,0,1,0,0,403.9,379.42818,252.0,11.1
FALSE POSITIVE,0.0,0,1,0,0,519.1,371.90464,271.0,14.4
FALSE POSITIVE,0.223,0,1,0,0,151.6,362.85801,353.0,10.1
FALSE POSITIVE,0.015,0,1,0,0,1330.0,384.558321,382.0,10.1
FALSE POSITIVE,0.096,0,1,0,0,232.8,397.72733,253.0,9.0
FALSE POSITIVE,0.001,0,1,0,0,5058.0,504.88419,157.0,15.9
FALSE POSITIVE,0.0,1,0,0,0,347520.0,17.527826808,554.0,2450.1
FALSE POSITIVE,0.0,1,0,0,1,334.5,0.6047554620000001,1598.0,40.3
CANDIDATE,0.788,0,0,0,0,78.5,5.21395046,1201.0,8.6
FALSE POSITIVE,0.0,1,0,0,0,349700.0,7.002865192000001,1197.0,8168.6
CANDIDATE,0.556,0,0,0,0,1112.1,455.62395,228.0,14.0
FALSE POSITIVE,0.103,0,1,0,0,2127.0,508.807642,595.0,14.8
CANDIDATE,0.255,0,0,0,0,391.1,413.51856,254.0,7.9
CANDIDATE,0.937,0,0,0,0,85.5,5.4398033,1112.0,8.4
FALSE POSITIVE,0.198,0,1,0,0,92.3,1.381257093,1728.0,11.0
FALSE POSITIVE,0.0,0,0,1,1,159.1,1.52593737,1697.0,9.6
FALSE POSITIVE,0.0,0,1,1,1,622.3,373.74691,260.0,16.2
FALSE POSITIVE,0.078,0,1,0,0,212.2,1.4563833990000001,2721.0,94.0
CANDIDATE,0.896,0,0,0,0,325.8,188.881049,330.0,12.9
FALSE POSITIVE,0.0,1,0,0,0,31355.0,1.07383154,3791.0,137.3
FALSE POSITIVE,0.001,0,0,0,1,181.2,2.9322509,1312.0,13.1
FALSE POSITIVE,0.0,0,0,1,1,193.9,4.98845099,1055.0,23.3
CANDIDATE,1.0,0,0,0,0,212.6,0.664074145,1703.0,20.9
CANDIDATE,0.999,0,0,0,0,661.3,22.40777833,319.0,33.9
FALSE POSITIVE,0.0,1,0,0,0,171.9,0.328686504,2324.0,26.8
FALSE POSITIVE,0.0,0,1,1,1,55.6,0.93376131,1682.0,10.5
FALSE POSITIVE,0.0,0,1,1,1,30.0,0.93377253,1644.0,8.4
FALSE POSITIVE,0.0,0,0,1,0,56.5,0.93376021,1019.0,9.5
FALSE POSITIVE,0.0,0,0,1,0,17.0,0.93372008,1990.0,7.9
FALSE POSITIVE,0.0,0,1,1,1,35.1,0.93373591,1904.0,10.8
FALSE POSITIVE,0.0,0,0,1,1,57.8,0.93374911,1793.0,8.4
FALSE POSITIVE,0.027,0,1,0,0,438.7,312.61007,258.0,11.9
FALSE POSITIVE,0.001,0,1,0,0,1001.4,429.60143,223.0,12.2
FALSE POSITIVE,0.04,0,1,0,0,184.4,499.88159,338.0,12.4
FALSE POSITIVE,0.011,0,1,0,0,226.2,197.37704,815.0,15.1
FALSE POSITIVE,0.259,0,1,0,0,227.4,203.8406,385.0,8.6
FALSE POSITIVE,0.009,0,0,0,1,115.4,14.395425,672.0,9.4
FALSE POSITIVE,0.0,0,1,0,0,845.6,231.157554,789.0,17.4
FALSE POSITIVE,0.005,0,1,0,0,417.0,495.06538,236.0,13.2
FALSE POSITIVE,0.008,0,1,0,0,84.9,595.78152,245.0,10.6
FALSE POSITIVE,0.1,0,1,0,0,1033.4,365.709623,604.0,15.1
FALSE POSITIVE,0.0,1,0,0,0,342090.0,7.841066931,876.0,3314.7
FALSE POSITIVE,0.0,1,0,0,0,123360.0,2.213964145,1891.0,951.4
FALSE POSITIVE,0.0,0,1,1,0,200.0,0.566810701,1921.0,45.9
FALSE POSITIVE,0.0,1,0,0,0,124880.0,2.525386934,1701.0,1003.0
FALSE POSITIVE,0.0,1,0,0,0,246570.0,1.587485742,1460.0,996.8
FALSE POSITIVE,0.0,0,1,1,1,214.7,0.50727675,2449.0,33.5
FALSE POSITIVE,0.0,0,1,0,0,691.0,488.67353,188.0,8.2
FALSE POSITIVE,0.0,0,1,1,1,1023.4,322.48381,259.0,27.0
FALSE POSITIVE,0.005,0,0,0,1,205.2,0.474811162,2206.0,17.4
FALSE POSITIVE,0.0,1,0,0,1,16.2,0.664727127,2343.0,7.6
FALSE POSITIVE,0.0,0,0,1,0,11.9,1.33259003,2909.0,7.4
FALSE POSITIVE,0.0,0,0,1,1,27.4,1.33250451,1993.0,11.6
FALSE POSITIVE,0.092,0,1,0,0,639.1,333.486169,557.0,14.0
FALSE POSITIVE,0.0,0,0,1,0,28.6,2.17813954,2073.0,9.7
FALSE POSITIVE,0.103,0,1,0,0,592.9,321.02094,232.0,8.5
FALSE POSITIVE,0.0,0,1,0,0,5132.1,424.623345,265.0,60.2
FALSE POSITIVE,0.088,0,1,0,0,385.6,145.750554,748.0,17.0
FALSE POSITIVE,0.0,1,0,1,1,92.6,1.28805834,1736.0,28.1
FALSE POSITIVE,0.0,1,0,0,1,134.3,0.777663575,1816.0,28.1
CANDIDATE,0.988,0,0,0,0,203.9,3.84822189,1283.0,17.6
CANDIDATE,1.0,0,0,0,0,383.7,2.79590004,1090.0,16.3
CANDIDATE,1.0,0,0,0,0,175.7,3.375716723,1472.0,20.2
FALSE POSITIVE,0.0,0,1,0,0,48.3,0.573762943,1538.0,8.5
FALSE POSITIVE,0.0,1,0,0,0,96883.0,1.072934147,2523.0,949.0
FALSE POSITIVE,0.0,0,0,1,1,19.7,2.61854596,2008.0,8.1
CANDIDATE,0.371,0,0,0,0,398.4,254.336707,586.0,11.3
FALSE POSITIVE,0.0,0,1,1,0,66.7,1.1051238829999999,1755.0,20.7
FALSE POSITIVE,0.015,0,1,0,0,195.8,212.760495,485.0,9.2
FALSE POSITIVE,0.114,0,1,0,0,231.2,73.836858,1143.0,13.1
FALSE POSITIVE,0.281,0,1,0,0,556.4,160.243128,686.0,10.2
FALSE POSITIVE,0.005,0,1,0,0,780.6,402.41511,253.0,9.5
FALSE POSITIVE,0.03,0,1,0,0,1017.7,369.28177,250.0,13.0
FALSE POSITIVE,0.208,0,1,0,0,1024.3,462.463589,355.0,13.2
CANDIDATE,0.251,0,0,0,0,268.8,490.63941,412.0,9.6
CANDIDATE,0.175,0,0,0,0,288.7,331.55459,240.0,6.7
FALSE POSITIVE,0.0,1,0,0,0,100890.0,0.939375593,1936.0,317.3
FALSE POSITIVE,0.262,0,1,0,0,228.4,31.1911468,1131.0,11.4
FALSE POSITIVE,0.0,1,0,0,1,342.0,30.9587224,686.0,13.1
FALSE POSITIVE,0.0,1,0,0,0,219100.0,53.647084858999996,753.0,3272.4
CANDIDATE,0.99,0,0,0,0,74.6,7.7021729,888.0,9.5
FALSE POSITIVE,0.0,0,1,0,0,419440.0,0.449249224,2941.0,1194.9
FALSE POSITIVE,0.0,1,0,0,0,152120.0,1.613014741,3145.0,1096.1
CANDIDATE,0.771,0,0,0,0,189.9,384.847556,220.0,12.3
FALSE POSITIVE,0.0,1,0,0,0,370550.0,1.549979213,2141.0,672.7
FALSE POSITIVE,0.0,0,0,0,1,241.6,125.288206,363.0,9.4
FALSE POSITIVE,0.0,1,0,0,0,210.6,533.47707,315.0,15.3
FALSE POSITIVE,0.362,0,0,0,1,1242.8,0.603086711,2459.0,170.0
CANDIDATE,0.322,0,0,0,0,385.3,494.485085,379.0,13.9
FALSE POSITIVE,0.0,0,1,1,0,72.7,0.93378068,1427.0,9.2
FALSE POSITIVE,0.0,0,0,1,1,34.3,0.93374635,1895.0,7.3
CANDIDATE,0.918,0,0,0,0,72.1,7.7529342,1002.0,9.2
CANDIDATE,0.525,0,0,0,0,1204.9,384.37706,676.0,22.6
FALSE POSITIVE,0.0,0,1,0,0,2494.0,372.086704,283.0,18.0
FALSE POSITIVE,0.0,0,1,0,1,31.2,0.93372261,1949.0,8.2
FALSE POSITIVE,0.0,0,1,1,1,35.8,0.9438885,3158.0,8.3
FALSE POSITIVE,0.001,0,1,0,1,280.6,1.56859048,1693.0,43.3
CANDIDATE,0.998,0,0,0,0,160.8,8.98826122,864.0,14.5
CANDIDATE,0.901,0,0,0,0,86.8,13.9093544,928.0,15.6
CANDIDATE,0.988,0,0,0,0,112.7,21.1181653,1110.0,26.3
CANDIDATE,0.965,0,0,0,0,1537.7,46.82767725,276.0,32.4
CANDIDATE,1.0,0,0,0,0,1765.9,7.203855862,509.0,101.1
CANDIDATE,1.0,0,0,0,0,463.2,7.256962446,1163.0,168.3
CANDIDATE,0.75,0,0,0,0,126.4,395.13138,208.0,14.4
CANDIDATE,0.981,0,0,0,0,83.5,0.770658979,1548.0,11.7
CANDIDATE,0.953,0,0,0,0,50.9,4.6318914,1060.0,9.2
CANDIDATE,0.323,0,0,0,0,849.0,362.13187,208.0,8.2
FALSE POSITIVE,0.007,0,0,0,1,268.8,9.1447861,843.0,14.9
CANDIDATE,0.846,0,0,0,0,105.0,29.4856392,793.0,9.3
FALSE POSITIVE,0.0,1,0,1,1,233.3,0.7864839229999999,2408.0,104.2
CANDIDATE,1.0,0,0,0,0,253.2,3.65034525,578.0,6.0
CANDIDATE,0.798,0,0,0,0,154.8,43.9438891,505.0,9.7
FALSE POSITIVE,0.0,0,0,1,1,192.9,40.244826,3302.0,16.8
FALSE POSITIVE,0.004,0,1,0,0,381.1,135.428746,343.0,7.9
FALSE POSITIVE,0.0,0,1,0,0,788.8,380.03903,219.0,13.2
